2023-10-04 08:39:45,404 INFO     Building assets from: soccertwos-stage2
2023-10-04 11:01:03,110 INFO     Training iteration 1200
2023-10-04 11:01:09,179 INFO     Iteration 1200 finished in 6.067999362945557s, # of env_steps trained 252010
2023-10-04 11:01:09,195 INFO     Training iteration 1201
2023-10-04 11:01:17,347 INFO     Iteration 1201 finished in 8.150999784469604s, # of env_steps trained 252220
2023-10-04 11:01:17,367 INFO     Training iteration 1202
2023-10-04 11:01:23,627 INFO     Iteration 1202 finished in 6.25902247428894s, # of env_steps trained 252430
2023-10-04 11:01:23,650 INFO     Training iteration 1203
2023-10-04 11:01:31,150 INFO     Iteration 1203 finished in 7.497013092041016s, # of env_steps trained 252660
2023-10-04 11:01:31,220 INFO     Training iteration 1204
2023-10-04 11:01:38,139 INFO     Iteration 1204 finished in 6.916982412338257s, # of env_steps trained 252870
2023-10-04 11:01:38,154 INFO     Training iteration 1205
2023-10-04 11:01:44,464 INFO     Iteration 1205 finished in 6.30900239944458s, # of env_steps trained 253050
2023-10-04 11:01:44,485 INFO     Training iteration 1206
2023-10-04 11:01:52,497 INFO     Iteration 1206 finished in 8.010004997253418s, # of env_steps trained 253260
2023-10-04 11:01:52,515 INFO     Training iteration 1207
2023-10-04 11:01:59,259 INFO     Iteration 1207 finished in 6.742537260055542s, # of env_steps trained 253450
2023-10-04 11:01:59,280 INFO     Training iteration 1208
2023-10-04 11:02:07,589 INFO     Iteration 1208 finished in 8.30751895904541s, # of env_steps trained 253700
2023-10-04 11:02:07,608 INFO     Training iteration 1209
2023-10-04 11:02:13,848 INFO     Iteration 1209 finished in 6.23900294303894s, # of env_steps trained 253910
2023-10-04 11:02:13,867 INFO     Training iteration 1210
2023-10-04 11:02:21,890 INFO     Iteration 1210 finished in 8.0170156955719s, # of env_steps trained 254130
2023-10-04 11:02:21,896 INFO     Training iteration 1211
2023-10-04 11:02:28,139 INFO     Iteration 1211 finished in 6.240985631942749s, # of env_steps trained 254330
2023-10-04 11:02:28,153 INFO     Training iteration 1212
2023-10-04 11:02:34,273 INFO     Iteration 1212 finished in 6.11899995803833s, # of env_steps trained 254520
2023-10-04 11:02:34,293 INFO     Training iteration 1213
2023-10-04 11:02:42,578 INFO     Iteration 1213 finished in 8.283002853393555s, # of env_steps trained 254730
2023-10-04 11:02:42,596 INFO     Training iteration 1214
2023-10-04 11:02:48,933 INFO     Iteration 1214 finished in 6.320002555847168s, # of env_steps trained 254960
2023-10-04 11:02:48,963 INFO     Training iteration 1215
2023-10-04 11:02:57,347 INFO     Iteration 1215 finished in 8.383183479309082s, # of env_steps trained 255170
2023-10-04 11:02:57,368 INFO     Training iteration 1216
2023-10-04 11:03:03,465 INFO     Iteration 1216 finished in 6.095001220703125s, # of env_steps trained 255370
2023-10-04 11:03:03,488 INFO     Training iteration 1217
2023-10-04 11:03:11,056 INFO     Iteration 1217 finished in 7.561009407043457s, # of env_steps trained 255580
2023-10-04 11:03:11,139 INFO     Training iteration 1218
2023-10-04 11:03:18,040 INFO     Iteration 1218 finished in 6.900552272796631s, # of env_steps trained 255790
2023-10-04 11:03:18,057 INFO     Training iteration 1219
2023-10-04 11:03:24,713 INFO     Iteration 1219 finished in 6.65501594543457s, # of env_steps trained 255990
2023-10-04 11:03:24,729 INFO     Training iteration 1220
2023-10-04 11:03:32,649 INFO     Iteration 1220 finished in 7.918998718261719s, # of env_steps trained 256200
2023-10-04 11:03:32,668 INFO     Training iteration 1221
2023-10-04 11:03:38,736 INFO     Iteration 1221 finished in 6.067000150680542s, # of env_steps trained 256410
2023-10-04 11:03:38,754 INFO     Training iteration 1222
2023-10-04 11:03:46,416 INFO     Iteration 1222 finished in 7.658009767532349s, # of env_steps trained 256620
2023-10-04 11:03:46,492 INFO     Training iteration 1223
2023-10-04 11:03:53,205 INFO     Iteration 1223 finished in 6.711985349655151s, # of env_steps trained 256830
2023-10-04 11:03:53,224 INFO     Training iteration 1224
2023-10-04 11:03:59,299 INFO     Iteration 1224 finished in 6.073996305465698s, # of env_steps trained 257040
2023-10-04 11:03:59,317 INFO     Training iteration 1225
2023-10-04 11:04:07,374 INFO     Iteration 1225 finished in 8.056000232696533s, # of env_steps trained 257250
2023-10-04 11:04:07,396 INFO     Training iteration 1226
2023-10-04 11:04:13,592 INFO     Iteration 1226 finished in 6.194000720977783s, # of env_steps trained 257430
2023-10-04 11:04:13,613 INFO     Training iteration 1227
2023-10-04 11:04:20,986 INFO     Iteration 1227 finished in 7.370015382766724s, # of env_steps trained 257660
2023-10-04 11:04:20,993 INFO     Training iteration 1228
2023-10-04 11:04:27,976 INFO     Iteration 1228 finished in 6.979980945587158s, # of env_steps trained 257870
2023-10-04 11:04:27,991 INFO     Training iteration 1229
2023-10-04 11:04:33,844 INFO     Iteration 1229 finished in 5.850995302200317s, # of env_steps trained 258060
2023-10-04 11:04:33,846 INFO     Training iteration 1230
2023-10-04 11:04:42,056 INFO     Iteration 1230 finished in 8.209003210067749s, # of env_steps trained 258270
2023-10-04 11:04:42,071 INFO     Training iteration 1231
2023-10-04 11:04:48,325 INFO     Iteration 1231 finished in 6.252999782562256s, # of env_steps trained 258480
2023-10-04 11:04:48,344 INFO     Training iteration 1232
2023-10-04 11:04:54,922 INFO     Iteration 1232 finished in 6.577001333236694s, # of env_steps trained 258700
2023-10-04 11:04:54,938 INFO     Training iteration 1233
2023-10-04 11:05:02,798 INFO     Iteration 1233 finished in 7.85899806022644s, # of env_steps trained 258910
2023-10-04 11:05:02,816 INFO     Training iteration 1234
2023-10-04 11:05:08,879 INFO     Iteration 1234 finished in 6.0619988441467285s, # of env_steps trained 259120
2023-10-04 11:05:08,895 INFO     Training iteration 1235
2023-10-04 11:05:17,076 INFO     Iteration 1235 finished in 8.179998874664307s, # of env_steps trained 259330
2023-10-04 11:05:17,092 INFO     Training iteration 1236
2023-10-04 11:05:23,360 INFO     Iteration 1236 finished in 6.266001462936401s, # of env_steps trained 259540
2023-10-04 11:05:23,381 INFO     Training iteration 1237
2023-10-04 11:05:30,234 INFO     Iteration 1237 finished in 6.849016904830933s, # of env_steps trained 259760
2023-10-04 11:05:30,302 INFO     Training iteration 1238
2023-10-04 11:05:37,910 INFO     Iteration 1238 finished in 7.603990793228149s, # of env_steps trained 259970
2023-10-04 11:05:37,925 INFO     Training iteration 1239
2023-10-04 11:05:44,025 INFO     Iteration 1239 finished in 6.098996162414551s, # of env_steps trained 260170
2023-10-04 11:05:44,040 INFO     Training iteration 1240
2023-10-04 11:05:52,080 INFO     Iteration 1240 finished in 8.039007425308228s, # of env_steps trained 260390
2023-10-04 11:05:52,099 INFO     Training iteration 1241
2023-10-04 11:05:58,137 INFO     Iteration 1241 finished in 6.036998510360718s, # of env_steps trained 260600
2023-10-04 11:05:58,151 INFO     Training iteration 1242
2023-10-04 11:06:04,680 INFO     Iteration 1242 finished in 6.527999401092529s, # of env_steps trained 260810
2023-10-04 11:06:04,699 INFO     Training iteration 1243
2023-10-04 11:06:12,560 INFO     Iteration 1243 finished in 7.858998537063599s, # of env_steps trained 261020
2023-10-04 11:06:12,577 INFO     Training iteration 1244
2023-10-04 11:06:18,691 INFO     Iteration 1244 finished in 6.113002061843872s, # of env_steps trained 261210
2023-10-04 11:06:18,704 INFO     Training iteration 1245
2023-10-04 11:06:26,056 INFO     Iteration 1245 finished in 7.348012447357178s, # of env_steps trained 261440
2023-10-04 11:06:26,131 INFO     Training iteration 1246
2023-10-04 11:06:33,105 INFO     Iteration 1246 finished in 6.971982002258301s, # of env_steps trained 261630
2023-10-04 11:06:33,121 INFO     Training iteration 1247
2023-10-04 11:06:39,655 INFO     Iteration 1247 finished in 6.5329978466033936s, # of env_steps trained 261860
2023-10-04 11:06:39,674 INFO     Training iteration 1248
2023-10-04 11:06:47,593 INFO     Iteration 1248 finished in 7.917986631393433s, # of env_steps trained 262070
2023-10-04 11:06:47,611 INFO     Training iteration 1249
2023-10-04 11:06:53,678 INFO     Iteration 1249 finished in 6.0650105476379395s, # of env_steps trained 262280
2023-10-04 11:06:53,694 INFO     Training iteration 1250
2023-10-04 11:07:01,399 INFO     Iteration 1250 finished in 7.699004411697388s, # of env_steps trained 262490
2023-10-04 11:07:01,470 INFO     Training iteration 1251
2023-10-04 11:07:08,133 INFO     Iteration 1251 finished in 6.660983324050903s, # of env_steps trained 262690
2023-10-04 11:07:08,153 INFO     Training iteration 1252
2023-10-04 11:07:14,694 INFO     Iteration 1252 finished in 6.53999924659729s, # of env_steps trained 262920
2023-10-04 11:07:14,713 INFO     Training iteration 1253
2023-10-04 11:07:22,530 INFO     Iteration 1253 finished in 7.8160059452056885s, # of env_steps trained 263130
2023-10-04 11:07:22,547 INFO     Training iteration 1254
2023-10-04 11:07:28,674 INFO     Iteration 1254 finished in 6.1259987354278564s, # of env_steps trained 263330
2023-10-04 11:07:28,694 INFO     Training iteration 1255
2023-10-04 11:07:36,482 INFO     Iteration 1255 finished in 7.784010648727417s, # of env_steps trained 263550
2023-10-04 11:07:36,557 INFO     Training iteration 1256
2023-10-04 11:07:43,096 INFO     Iteration 1256 finished in 6.5380024909973145s, # of env_steps trained 263760
2023-10-04 11:07:43,112 INFO     Training iteration 1257
2023-10-04 11:07:49,436 INFO     Iteration 1257 finished in 6.323003053665161s, # of env_steps trained 263970
2023-10-04 11:07:49,456 INFO     Training iteration 1258
2023-10-04 11:07:57,395 INFO     Iteration 1258 finished in 7.936999559402466s, # of env_steps trained 264180
2023-10-04 11:07:57,413 INFO     Training iteration 1259
2023-10-04 11:08:03,509 INFO     Iteration 1259 finished in 6.0950000286102295s, # of env_steps trained 264380
2023-10-04 11:08:03,525 INFO     Training iteration 1260
2023-10-04 11:08:11,161 INFO     Iteration 1260 finished in 7.6320109367370605s, # of env_steps trained 264600
2023-10-04 11:08:11,233 INFO     Training iteration 1261
2023-10-04 11:08:17,986 INFO     Iteration 1261 finished in 6.7509801387786865s, # of env_steps trained 264810
2023-10-04 11:08:18,004 INFO     Training iteration 1262
2023-10-04 11:08:24,068 INFO     Iteration 1262 finished in 6.0629987716674805s, # of env_steps trained 264990
2023-10-04 11:08:24,084 INFO     Training iteration 1263
2023-10-04 11:08:32,205 INFO     Iteration 1263 finished in 8.119998693466187s, # of env_steps trained 265210
2023-10-04 11:08:32,220 INFO     Training iteration 1264
2023-10-04 11:08:38,417 INFO     Iteration 1264 finished in 6.1953675746917725s, # of env_steps trained 265410
2023-10-04 11:08:38,430 INFO     Training iteration 1265
2023-10-04 11:08:45,843 INFO     Iteration 1265 finished in 7.408058166503906s, # of env_steps trained 265650
2023-10-04 11:08:45,923 INFO     Training iteration 1266
2023-10-04 11:08:52,984 INFO     Iteration 1266 finished in 7.059977293014526s, # of env_steps trained 265860
2023-10-04 11:08:52,998 INFO     Training iteration 1267
2023-10-04 11:08:58,995 INFO     Iteration 1267 finished in 5.995999574661255s, # of env_steps trained 266060
2023-10-04 11:08:59,008 INFO     Training iteration 1268
2023-10-04 11:09:07,118 INFO     Iteration 1268 finished in 8.107998132705688s, # of env_steps trained 266270
2023-10-04 11:09:07,138 INFO     Training iteration 1269
2023-10-04 11:09:13,328 INFO     Iteration 1269 finished in 6.1889989376068115s, # of env_steps trained 266470
2023-10-04 11:09:13,344 INFO     Training iteration 1270
2023-10-04 11:09:20,325 INFO     Iteration 1270 finished in 6.976789474487305s, # of env_steps trained 266700
2023-10-04 11:09:20,398 INFO     Training iteration 1271
2023-10-04 11:09:27,851 INFO     Iteration 1271 finished in 7.451988697052002s, # of env_steps trained 266910
2023-10-04 11:09:27,869 INFO     Training iteration 1272
2023-10-04 11:09:33,908 INFO     Iteration 1272 finished in 6.03799843788147s, # of env_steps trained 267110
2023-10-04 11:09:33,928 INFO     Training iteration 1273
2023-10-04 11:09:42,037 INFO     Iteration 1273 finished in 8.108006954193115s, # of env_steps trained 267320
2023-10-04 11:09:42,055 INFO     Training iteration 1274
2023-10-04 11:09:48,296 INFO     Iteration 1274 finished in 6.240000247955322s, # of env_steps trained 267530
2023-10-04 11:09:48,314 INFO     Training iteration 1275
2023-10-04 11:09:54,898 INFO     Iteration 1275 finished in 6.582998514175415s, # of env_steps trained 267740
2023-10-04 11:09:54,912 INFO     Training iteration 1276
2023-10-04 11:10:02,699 INFO     Iteration 1276 finished in 7.787012577056885s, # of env_steps trained 267950
2023-10-04 11:10:02,718 INFO     Training iteration 1277
2023-10-04 11:10:08,752 INFO     Iteration 1277 finished in 6.0329999923706055s, # of env_steps trained 268150
2023-10-04 11:10:08,768 INFO     Training iteration 1278
2023-10-04 11:10:16,859 INFO     Iteration 1278 finished in 8.08701205253601s, # of env_steps trained 268370
2023-10-04 11:10:16,934 INFO     Training iteration 1279
2023-10-04 11:10:23,211 INFO     Iteration 1279 finished in 6.274001121520996s, # of env_steps trained 268580
2023-10-04 11:10:23,225 INFO     Training iteration 1280
2023-10-04 11:10:29,548 INFO     Iteration 1280 finished in 6.322002172470093s, # of env_steps trained 268790
2023-10-04 11:10:29,567 INFO     Training iteration 1281
2023-10-04 11:10:37,421 INFO     Iteration 1281 finished in 7.851999044418335s, # of env_steps trained 269000
2023-10-04 11:10:37,439 INFO     Training iteration 1282
2023-10-04 11:10:43,469 INFO     Iteration 1282 finished in 6.029000282287598s, # of env_steps trained 269200
2023-10-04 11:10:43,486 INFO     Training iteration 1283
2023-10-04 11:10:50,934 INFO     Iteration 1283 finished in 7.437143802642822s, # of env_steps trained 269420
2023-10-04 11:10:51,004 INFO     Training iteration 1284
2023-10-04 11:10:57,890 INFO     Iteration 1284 finished in 6.882984399795532s, # of env_steps trained 269620
2023-10-04 11:10:57,903 INFO     Training iteration 1285
2023-10-04 11:11:03,897 INFO     Iteration 1285 finished in 5.99199652671814s, # of env_steps trained 269820
2023-10-04 11:11:03,915 INFO     Training iteration 1286
2023-10-04 11:11:12,013 INFO     Iteration 1286 finished in 8.097002267837524s, # of env_steps trained 270030
2023-10-04 11:11:12,030 INFO     Training iteration 1287
2023-10-04 11:11:18,246 INFO     Iteration 1287 finished in 6.215002059936523s, # of env_steps trained 270240
2023-10-04 11:11:18,270 INFO     Training iteration 1288
2023-10-04 11:11:24,425 INFO     Iteration 1288 finished in 6.153999090194702s, # of env_steps trained 270460
2023-10-04 11:11:24,442 INFO     Training iteration 1289
2023-10-04 11:11:32,383 INFO     Iteration 1289 finished in 7.9399940967559814s, # of env_steps trained 270660
2023-10-04 11:11:32,404 INFO     Training iteration 1290
2023-10-04 11:11:38,499 INFO     Iteration 1290 finished in 6.094031095504761s, # of env_steps trained 270870
2023-10-04 11:11:38,517 INFO     Training iteration 1291
2023-10-04 11:11:46,459 INFO     Iteration 1291 finished in 7.93101692199707s, # of env_steps trained 271080
2023-10-04 11:11:46,573 INFO     Training iteration 1292
2023-10-04 11:11:53,009 INFO     Iteration 1292 finished in 6.435982704162598s, # of env_steps trained 271290
2023-10-04 11:11:53,026 INFO     Training iteration 1293
2023-10-04 11:11:59,272 INFO     Iteration 1293 finished in 6.244999170303345s, # of env_steps trained 271500
2023-10-04 11:11:59,288 INFO     Training iteration 1294
2023-10-04 11:12:07,376 INFO     Iteration 1294 finished in 8.086999416351318s, # of env_steps trained 271710
2023-10-04 11:12:07,394 INFO     Training iteration 1295
2023-10-04 11:12:13,383 INFO     Iteration 1295 finished in 5.987999439239502s, # of env_steps trained 271920
